LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-10-27 16:53:17,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:18,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:19,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-83, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:20,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:21,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:22,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:23,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,,E2:EB:83:F0:F9:8B,-47,,0.000000,0.000000,0.000,0.000,Client
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:24,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-85, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:25,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:26,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:27,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:28,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-51, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:29,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:30,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-47, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-10-27 16:53:31,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-43, WEP ,0.000000,0.000000,0.000,0.000,AP
